FromAddress,ToCity,ToState,PackageSize,Cost,ShippingTimeDays,Service
Denver,Tucson,AZ,Size S,7.0,2,UPS® Ground
Denver,Virginia Beach,VA,Size S,8.18,3,UPS® Ground
Denver,Albuquerque,NM,Size S,6.69,2,UPS® Ground
Denver,Canton,GA,Size S,7.95,3,UPS® Ground
Denver,Gilbert,AZ,Size S,7.0,2,UPS® Ground
Denver,Kansas City,MO,Size S,6.69,2,UPS® Ground
Denver,Nashville,TN,Size S,7.95,3,UPS® Ground
Denver,Saint Louis,MO,Size S,7.0,2,UPS® Ground
Denver,Seattle,WA,Size S,7.95,3,UPS® Ground
Denver,Boise,ID,Size S,7.0,2,UPS® Ground
Denver,Indianapolis,IN,Size S,7.95,3,UPS® Ground
Denver,Knoxville,TN,Size S,7.95,3,UPS® Ground
Denver,Reno,NV,Size S,7.0,2,UPS® Ground
Denver,Rochester,NY,Size S,8.18,4,UPS® Ground
Denver,Bismarck,ND,Size S,6.69,3,UPS® Ground
Denver,Columbia,MO,Size S,7.0,2,UPS® Ground
Denver,Franklin,TN,Size S,7.95,3,UPS® Ground
Denver,Los Angeles,CA,Size S,6.91,2,UPS® Ground
Denver,Mesa,AZ,Size S,7.0,2,UPS® Ground
Denver,Milwaukee,WI,Size S,7.0,2,UPS® Ground
Denver,Abbeville,LA,Size S,7.0,3,UPS® Ground
Denver,Abbot,ME,Size S,8.7,3,UPS® Ground
Denver,Abingdon,MD,Size S,8.18,3,UPS® Ground
Denver,Accord,NY,Size S,8.18,,UPS® Ground
Denver,Acton,CA,Size S,7.0,2,UPS® Ground
Denver,Acton,MA,Size S,8.18,3,UPS® Ground
Denver,Acton,ME,Size S,8.18,,UPS® Ground
Denver,Acworth,GA,Size S,7.95,3,UPS® Ground
Denver,Ada,MI,Size S,7.95,,UPS® Ground
Denver,Ada,OK,Size S,6.69,2,UPS® Ground
Denver,Adams,MA,Size S,8.18,3,UPS® Ground
Denver,Adams Run,SC,Size S,8.18,,UPS® Ground
Denver,Adamsville,TN,Size S,7.0,,UPS® Ground
Denver,Adel,GA,Size S,7.95,3,UPS® Ground
Denver,Adirondack,NY,Size S,8.18,,UPS® Ground
Denver,Adrian,MO,Size S,6.69,,UPS® Ground
Denver,Advance,NC,Size S,7.95,3,UPS® Ground
Denver,Affton,MO,Size S,7.0,2,UPS® Ground
Denver,Afton,NY,Size S,8.18,,UPS® Ground
Denver,Ahwahnee,CA,Size S,7.0,,UPS® Ground
Denver,Alabaster,AL,Size S,7.95,3,UPS® Ground
Denver,Alamo,CA,Size S,7.0,,UPS® Ground
Denver,Alapaha,GA,Size S,7.95,,UPS® Ground
Denver,Alba,TX,Size S,7.0,,UPS® Ground
Ontario,Brooklyn,NY,Size S,8.7,4,UPS® Ground
